tier,seed,disaster_family,role,metric,baseline,trained,delta,rationale_mode,schema_version
medium,1024,multi_cascade,floor_agent,raw_reward,-49.4,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,floor_agent,save_rate,0.6607142857142857,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,orchestrator,normalized_reward,-13.117410938223124,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,orchestrator,raw_reward,-234.4000000000001,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,orchestrator,save_rate,0.6607142857142857,nan,nan,linear_capped,2026.04.24
medium,1024,structural,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,structural,floor_agent,normalized_reward,16.39300091868914,nan,nan,linear_capped,2026.04.24
medium,1024,structural,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,structural,floor_agent,raw_reward,11.919999999999995,nan,nan,linear_capped,2026.04.24
medium,1024,structural,floor_agent,save_rate,0.7857142857142857,nan,nan,linear_capped,2026.04.24
medium,1024,structural,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,structural,orchestrator,normalized_reward,18.966049869689254,nan,nan,linear_capped,2026.04.24
medium,1024,structural,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,structural,orchestrator,raw_reward,-6.799999999999976,nan,nan,linear_capped,2026.04.24
medium,1024,structural,orchestrator,save_rate,0.7857142857142857,nan,nan,linear_capped,2026.04.24
